भारत  की सुंदरता  अद्‍भुत एवं अनोखी  है । विश्व  में प्राकृतिक  खूबसूरती  पहाड़ों की गोद में पाई  जाती है। ऐसा  एक  स्थल  है  दार्जीलिंग  जहाँ  की खूबसूरत  वादियाँ  मन  को मोह  लेती हैं। यहाँ  ट्रेन  की खिड़की से पहाड़ों की बर्फीली  चोटी  नजर आती है। आसपास  ठंडी  हवा  बहती  हुई दिखती है। हर  बॉलीवुड  की फिल्म  में दार्जीलिंग  की ट्रेन  को देख  सकते  हैं। दार्जीलिंग  की हरियाली  बर्फ  से ढँकी  हुई है।   दार्जीलिंग  में हिमालयन रेलवे को देख  सकते  हैं। नई जलपाईगुड़ी से ट्रेन  की यात्रा  शुरू  होती  है और रतनोंग तक पहुँचती  है। यह ट्रेन  घने  जंगलों  को पार करती हुई वहाँ  की अद्‍भुत खूबसूरती  को दर्शाती  है। जब रास्ते ऊँचाई की तरफ जाते  हैं तब यात्रा  और  भी  आनंदित  हो  जाती है। ,pos
सारा   पूर्वी   भारत   प्राकृतिक   सौंदर्य   से  भरपूर   है   पर  अपनी  विशिष्टता   के  लिए  सबसे  पहले  दार्जीलिंग   का  ही  नाम   है   अपने  मनमोहक   वातावरण   व  प्राकृतिक   सौंदर्य   से  ये  पाहड़ी  स्थल   सभी  का  मन   मोह   लेता  है  इसकी स्थापना   लगभग   चार   सौ   वर्ष   पुरानी   मानी   जाती  है  ये  पहले   नेपाल   का  भाग   था   फिर  अंग्रेजों   ने  सुगोली  संधि   में  कलिपोंग  व  दार्जीलिंग   को  भारत   में  मिला   लिया दार्जीलिंग   के  नाम   के  साथ  चाय   बगान   पूरी तरह   जुड़ा  है  दार्जीलिंग   का  आधार   यहाँ   के  चाय   बगान   ही  हैं   जो  सारे   विश्व   को  तरह   तरह   की  स्वाद   वाली  चाय   देते   हैं  यहाँ   लगभग   ७०   चाय   बगान   हैं   जहाँ से  १५०   से  लेकर  २००० रुपये  किलो   तक  चाय   की  बिक्री   होती   है ,pos
"कंचनजंगा  की  विशाल   पहाड़ियों  में  सूर्योदय   का  मनोरम   दृश्य   टाइगर  हिल  से  देखा   जा  सकता   है  कंचनजंगा  का  भव्य   रूप   सुबह   सूर्योदय   के  समय  अविस्मरणीय   होता   है  सूर्य   की  किरनें   जैसे  ही  बर्फ   से  ढकी  पहाड़ियों  पर  पड़ती  है ,   पर्वत   शिखरों   का  रंग   बदलने   लगता  है  सूर्य   के  कभी   एक   चोटी   पर  तो  कभी   दूसरी   चोटी   पर  सुनहरे   रंग   बिखर  जाते है   बादलों   का  बनना   व  किस तरह   वे  धीरे   धीरे   कंचन जुंगा  को  ढकते   जा  रहे  हैं देखा    धीरे   धीरे   कंचनजंगा  आँखों   से  ओझल  हो  गया इसी  स्थान   से  सदैव   बर्फ   से  ढकी   विश्व   की  सबसे  ऊँची   चोटी   एवेरेस्ट  देखने   को  मिलती  है यातायात  रहित   माल  रोड   की  शाम   ,  शांत   और  देखने   लायक   होती   है  खुला   मैदान   और  चारों   तरफ   प्राकृतिक   सौंदर्य   यहाँ   से  पूरे   शहर   को  देखने   का  आनंद   मिलता   है  इस  रोड   पर  नेपाली   साहित्यकार    भानुभक्त  आचार्य  की  विशाल   मूर्ति   स्थापित   है  ",pos
"ताजमहल  विश्‍व के सात  आश्‍चर्यों में से एक है । यह भारत  के आगरा शहर  में स्थित  एक  मकबरा  है । इस मकबरे का निर्माण  मुगल बादशाह  शाहजहाँ  ने अपनी पत्‍नी मुमताज महल  की याद  में करवाया  था। ताजमहल  मुगल वास्‍तुकला का उत्‍कृष्‍ट नमूना  है ।इसके निर्माण  में फारसी ,  तुर्क ,  भारतीय  तथा इस्‍लामिक वास्‍तुकला का सुंदर  सम्मिश्रण  किया  गया है। 1983 ई में इसे युनेस्‍को विश्‍व धरोहर  स्‍थल  घोषित  किया  गया। इसे भारत  की इस्‍लामी कला  का रत्‍न भी  घोषित  किया  गया है। ताजमहल  का श्‍वेत गुम्‍बद एवं टाइल  आकार  में संगमरमर  से ढका  केन्‍द्रीय मकबरा  वास्‍तु सौंदर्य  का अप्रितम उदाहरण  है ।",pos
"घने   व  खूबसूरत   पेड़ों  से  भरपूर   इस  शहर   को  अंग्रेजों    द्वारा  छोटी   रेलगाड़ी  से  भी   जोड़ा  गया  है  ये  न्यू  जलपाईगुडी  से  दार्जीलिंग   तक  पहुँचने   में  लगभग   ६   घंटे  का  समय   लेती  है  इस  सफर   में  प्राकृतिक   दृश्य   मन   मोह   लेते  हैं ये  दुनिया   का  सबसे  छोटा   रेलवे  ट्रैक   है   ये  सिर्फ   दो   फुट   छोटा   है   चाय   बागानों   और  झरनों  के  बीच   में  बना   ये  रास्ता   पूर्वी   हिमालय   की  पहाड़ियों  और  झूलती   हुई  सुरंगों   के  बीच  में  से  गुजरता   है  ये  रेल   यात्रा   दुनिया   की  सबसे  लाजवाब   यात्रा   मानी   जाती  है  ये  खिलौने  सी  गाड़ी  “घूम” स्टेशन   तक  जाती   है  जो  दुनिया   का  सबसे  ज्यादा   ऊँचाई   पर  बना   रेलवे स्टेशन   है   यहाँ   से   पहाड़ी  का  नजारा   देखने   लायक  है    इसके  अतिरिक्त  हिमालयन  माऊंटनीरिंग  इंस्टिट्यूट  ,  घूम  रॉक  ,  लायड  वनस्पति   उद्यान   ,  विक्टोरिया  जलप्रपात   ,  सुखिया  पोखरी    ,  गर्म  वर्ल्ड  अमुसेमेंट  पार्क  आदि   मुख्य   पर्यटन स्थल   हैं    सांस्कृतिक   रूप  में  नेपाली   समुदाय   ने  अपनी  भाषा   ,  लोकगीत   ,  नृत्य   व  आंचलिक   गीतों   को  खूब   प्रफुल्लित  किया   है पारंपरिक   वेशभूषा   में  लोग   पर्यटकों   को  काफी   प्रभावित   करते   हैं   ये  अति  सुन्दर   शहर   समुद्र   तल   से  ७०००  फीट   के  ऊँचाई   पर  है    ये  शहर   सिलीगुड़ी   ,  न्यू जलपाईगुडी  ,  गंगटोक   ,  बागडोगरा  के  साथ  सड़क  मार्गों   से  जुड़ा  है  सबसे  अधिक   उपयुक्त   घूमने   का  समय   सितम्बर   से  नवम्बर   है   बादलों   के  कभी   नीचे  व  कभी   ऊपर  बसा   ये  रंगीन   पर्यटन स्थल   अपने  में  बहुत   सौंदर्य   व  प्राकृतिक   सम्पदा  समेटे   है  यहाँ   आकर   कभी भी   वापिस   जाने   का  मन   नहीं  करता ",pos
"दार्जीलिंग  और जलपाईगुड़ी के बीच चलनेवाली टॉय ट्रेन  पहाड़ों की रानी है ।कारण  जब  यह सीटी  बजाती  हुई आगे  बढ़ती है तो सड़क पर चल रहा वाहनों  का काफिला थम  जाता है।लोग  अपने कानों  में हाथ  की अंगुलियां  डालकर  उसे जाते  हुए निहराते रहते हैं।दार्जीलिंग  से न्यूजलपाईगुड़ी तक का ८७।४८ किमी  का सफर  यह आठ  घंटे में तय करती है।इस दौरान यह १७७ बार  बीच सडक़ से गुजरती  है।यह सारी  मानव  रहित  क्रासिंगें हैं ।पर कहीं  कोई दिक्कत  नहीं आती । जैसे ही टॉय ट्रेन  की सीटी  सुनाई पड़ती है  , वाहन  खुद ब खुद  थम  जाते हैं।यह इस रास्ते में एक  नियम - सा बन गया है।सभी जैसे उसे सलाम कर  रहे हों।बच्चे  -  बड़े हाथ  हिलाकर  बाय - बाय करते  हैं।मैंने अक्तूबर  की पूजा की छुट्टियों  में दार्जीलिंग  से न्यूजलपाईगुड़ी तक इस ट्रेन  में सफर  का लुत्फ  उठाया।दार्जीलिंग  और घूम स्टेशनों  के बीच बतासिया लूप आता  है।पहाड़ की ऊँचाई पर चढ़ने के लिए टॉय ट्रेन  एक  घुमावदार  चक्कर  बतासिया लूप पर लगाकर घूम की ओर रवाना  हो  जाती है।बतासिया लूप के बीचोंबीच  वार मेमोरियल बना  हुआ है।इसे एक  पार्क  की शक्ल  प्रदान  की गई है।जैसे ही टॉय ट्रेन  लूप का सफर  शुरू  करती  है , पहले से  मौजूद  पर्यटक  उसकी एक  तस्वीर  अपने कैमरे में कैद कर  लेना चाहते  हैं।",pos
"देश  में अगर कुदरत  ने अपना अनुपम  सौंदर्य  किसी को भेंट किया है तो वह है   -  पूर्वी  भारत । अगर आप इस बार  गर्मी  की छुट्िटयों में ऎसी अनूठी  जगहों  की तलाश  में हैं  ,  जहाँ से लौटने  का मन  कभी  न करे  ,  तो चले आइए  इन हसीन  वादियों  में।पूर्वोत्तर  का स्कॉटलैंड राज्य   -  मेघालय जगह   -  शिलांग भारत  के पूरब  का स्कॉटलैंड  यानी शिलांग  पहाडियों पर बसा  छोटा  और खूबसूरत  शहर  है । लगभग  1695 मीटर  की ऊँचाई  पर बसे  इस शहर  में मौसम  हमेशा  खुशगवार  बना रहता है। शिलांग  के सबसे ऊँचे  प्वाइंट शिलांग पीक से शहर  का विहंगम नजारा देखा  जा सकता है। रात  के समय  यहाँ  से पूरे  शहर  की लाइट  असंख्य  तारों जैसी चमकती  है। यह स्थान  वायुसेना  के अधीन है  ,  इसलिए नियमों  को तोड़ने की यहाँ  सख्त  मनाही  है । वार्ड्स झील  कृत्रिम  झील  है  ,  जो चारों  ओर  से एक  खूबसूरत  बगीचे से घिरी  है । हैप्पी वैली में एक  मीठा  झरना  है । हाथी झरने  में कई  छोटे - मोटे झरने  एक साथ  गिरते  हैं। यहाँ  एक  छोटे  से रास्ते के सहारे झरने  के नीचे भी जाया  जा सकता  है ,  जहाँ  एक  छोटी  झील  बनी  हुई है।",pos
"दार्जीलिंग  को बहारों  की मल्लिका भी कहा  जाए तो कोई अतिशयोक्ति  नहीं होगी । दार्जीलिंग  के हरे - भरे चाय  के बागान  जहाँ आंखों  को सुकून  भरी  ठंडक  से भर  देते हैं ,  वहीं यहाँ  की चाय  हजारों  देशों  के जायके का सबब  भी  है । समुद्र  तल  से लगभग  6812 फुट  की ऊँचाई  पर स्थित  इस शहर  की यात्रा  न्यू जलपाईगुड़ी से शुरू  होती  है। अगर आप सुबह  के समय  जलपाईगुड़ी पहुंच  रहे हैं ,  तो वहाँ  से टॉय ट्रेन से दार्जीलिंग  जाएं । इस मनोरम  सफर  में आपको करीब  5  घंटे लगेंगे। यहाँ  आप जूलॉजिकल पार्क ,  म्यूजियम  ,  घूम गोंपा ,  बॉटेनिकल गार्डन वगैरह  देख  सकते  हैं। दार्जीलिंग  में गंगा मैया ,  जापानी  मंदिर  ,  म्यूजियम  वगैरह  तो दर्शनीय  है  ही ,  लेकिन वहाँ  से करीब  दो  घंटे की दूरी  पर स्थित  मिरिक झील  तक पहुंचने  का रास्ता  ही मानो  ख्वाब  जैसा  है ।   हल्के हरे  गलीचे की तरह बिछे  चाय  के खेत  और गहरे  हरे  पर्दे की तरह खड़े ऊँचे  पाइन ट्री किसी लैंडस्केप का आभास देते हैं। झाडियों पर पत्तियों  से ज्यादा फूल  नजर आएंगे और बादल  आपके कपोलों  को छू  जाएंगे। यहाँ  टाइगर हिल पर सूर्योदय  का दिलकश  नजारा  देखने  के लिए पर्यटकों  की भीड़ लगती है। भले ही आपके हाथ  में कैमरा  हो  ,  लेकिन यह नजारा  आपकी आंखों  में हमेशा  के लिए कैद हो  जाएगा। अगला  पड़ाव पेंलिग पर किया  जा सकता है जो यहाँ  से करीब  110 किलोमीटर  की दूरी  पर है । इस दौरान पूरे  रास्ते आपके साथ पहले  रिंबी और बाद  में रंगित नदी  चलेगी  और पेलिंग पहुंचते   -  पहुंचते  तिस्ता नदी  से जा मिलेगी । यह अद्भुत  नजारा  दार्जीलिंग  की यात्रा  के अलावा आपको और  कहीं  नहीं मिलेगा ।",pos
"कहते  हैं यह जगह  इतनी  खूबसूरत  है  कि परिंदे यहाँ  से जाना  नहीं चाहते । गुवाहाटी  से 353 किलोमीटर  दूर  असम  का एकमात्र  पहाड़ी स्थान  हिल स्टेशन हाफलौंग है । बेहद  रमणीक  और हरे - भरे इस क्षेत्र  में पहाड़ों से खेलते  हुए बादल  आपके पैरों  के बीचोंबीच आ जाते हैं। इसके पास ही नौ  किलोमीटर  दूर  जटिंगा नामक  जगह  है । हर  साल  अगस्त  से नवंबर  के बीच यहाँ  बहुत  से प्रवासी  पक्षी  आकर  डेरा डालते हैं। प्राकृतिक  सौंदर्य  और बौद्ध  मठों  के लिए प्रसिद्ध  बोमडिला  और तवांग  जाने  के लिए हाफलौंग को प्रवेशद्वार  माना जाता है।   यह असम  का एकमात्र  पर्वतीय  स्थल  है  और समुद्री  तल  से 680 मीटर  की ऊँचाई  पर स्थित  है । इसे असम  की मुख्य  भाषा  में सफेद चींटियों का पहाड़ कहा  जाता है। इसे 2  लाख  अलग - अलग  प्रकार  के फूलों  के लिए भी जाना  जाता है ,  जिनमें ब्लूवेंडा ,  पक्षियों  की दुर्लभ  प्रजातियां  ,  पाइन एपल ,  पेरा ,  नाशपाती  और संतरे शामिल  हैं । हाफलौंग को नीली  पहाड़ियों का घर कहा  जाता है। यहाँ  आए  पर्यटक  उमारंगसो जाना  नहीं भूलते । असम  और मेघालय  की सीमाओं  पर स्थित  और हाफलौंग से 112 किलोमीटर  दूर  पर्वतीय  स्थल  उमारंगसो उत्तरी  कछार  पहाड़ी क्षेत्र  की प्राकृतिक  पृष्ठभूमि  से समृद्ध  है । इस मनोरंजक  यात्रा  का आनंद  लेने के लिए पर्यटकों  को जोवाई  के रास्ते हाफलांग पहाड़ी से उमारंगसो जाना  चाहिए। उमारंगसो के पास चिकित्सीय  गुण  वाला एक  गर्म  पानी  का झरना  भी  है । मन  की व्याधियाँ  तो यहाँ  आकर  वैसे ही खत्म  हो  जाती है ,  तन  की व्याधियाँ  यह झरना  खत्म  कर  देता है।",pos
"पालमपुर कांगड़ा वादी  में स्थित  एक  हरा - भरा  शहर  है  और मानसून  के बाद का समय  यहाँ  जाने  के लिए अति  उत्तम  है  जब आपको भरपूर  हरियाली  देखने  को मिलेगी ,  वैसे यहाँ  साल  के किसी भी समय  जा  सकते हैं। रहने  के लिए फिलहाल  एक  ही ठीक - ठाक  जुगाड़ है  यहाँ  ,  हिमांचल पर्यटन  विभाग  का होटल  टी बड(Tea Bud)। यदि यहाँ  जाने  का इरादा  है  तो पहले ही फोन  द्वारा हिमांचल पर्यटन  विभाग  में पता कर  लें कि कमरे उपलब्ध  हैं  कि नहीं। कमरों की उपलब्धता  आप एचपीटीडीसी(HPTDC) की वेबसाइट  पर भी  देख  सकते हैं और यदि चाहें  तो ऑनलाईन ही भुगतान कर  आरक्षण  भी  करवा  सकते हैं। यदि आप शहर  की चिल्लपों  से दूर  एक   -  दो  दिन  बिताना  चाहते  हैं तो पालमपुर जा  सकते हैं ,  वहाँ  वाहन  में न घूम  पैदल  घूमिए  ,  हरियाली  और स्वच्छ  हवा  का आनंद  लीजिए।",pos
"रविवार  सुबह  जल्द ही आँख खुल गई। लगभग  सभी जाग  गए थे ;  बाहर  बाल्कनी  में आकर  देखा  तो आज  की सुबह  का  आकाश  पिछली  सुबह  के मुकाबले काफी  साफ था । इसलिए  आज  सामने  स्थित  पर्वत  शिखरों  की तस्वीरें  बेहतर आईं। इतनी  दूर  होने  पर भी नंदा देवी ,  चौखम्बा ,  त्रिशूल आदि इतनी  पास  लग  रही थी कि मन  कर रहा था  कि हनुमान  की भांति एक  ही छलांग  लगा किसी एक  के शिखर  पर लैंड कर  जाओ।  बहरहाल  आज  समय  अधिक  नहीं था  ,  हमको जल्द  ही निकलना  था ताकि मुक्तेश्वर में एकाध  जगह  देख  वापसी  की जाए ,  नौकुछियाताल आदि  देख  सांय जल्दी  हल्द्वानी पहुँच  अच्छी  डीलक्स बस  में सवार हो  दिल्ली  पहुँचें । तो फटाफट  तैयार हो ,  नाश्ता  कर और यात्री  निवास का बकाया  भुगतान कर  हम लोग चौली की जाली की ओर पैदल  ही चल  पड़े ,  गाड़ी के ड्राईवर को बोल  दिया कि मंदिर  के पास पहुँच  हमारी प्रतीक्षा  करे । चौली की जाली यात्री  निवास के पीछे से होकर जाती  एक  पगडंडी  के अंत पर है  ,  एकाध  पत्थर  की शिलाएँ  हैं  जिनके आगे गहरी  खाई  है । मुक्तेश्वर में एक  एडवेन्चर कैम्प मौजूद  है  जिसका नाम  “कैम्प पर्पल” है । वे लोग  यहाँ  चौली की जाली पर रैप्पलिंग(rappelling) करवाते  हैं। जब हम लोग  वहाँ  पहुँचे  तो कुछ लोगों  का एक  फैमिली  ग्रुप वहाँ  था  और जीन्स पहने  एक  मोहक  सी कन्या  बैठी  थी(जो कि उस फैमिली  ग्रुप की सदस्या नहीं थी )। वहाँ  एक  शिला  पर हम भी  कुछ  मिनट  बैठे  ,  तस्वीरें  आदि  ली गईं। अब  सबकी एकसाथ  तस्वीर  भी  चाहिए  थी ,  लेकिन किससे कहते  लेने को ,  इसलिए  एक  पत्थर  पर मैंने अपना  कैमरा  टिका  ऑटो टाईमर ऑन किया जिससे हम सब  लोगों  की एक साथ  वाली तस्वीर  आ गई।",pos
"सन्  2005 में अपने माता - पिता  एवं बहन  तथा कुछ  पारिवारिक  सदस्यों  के साथ दार्जिलिंग  के लिए सिलीगुड़ी  से रवाना  हुआ। रास्ते में हरी  - हरी  वादियाँ  खेत  धरती  पर स्वर्ग  जैसा महसूस हो  रहा था। रास्ते में छोटी  ट्रेन  मिली जोकि हम लोगों के साथ - साथ  चल  रही थी। बहुत ही  मनमोहक  दृश्य  लग  रहा था। हम लोग दार्जलिंग  में होटल  में ठहरे । वहाँ  से माल रोड  का नजारा  दिखाई दे  रहा था।  हम लोग खाना  खाकर  रात  में माल रोड  घूमने  गये। दूसरे  दिन  बाजार  घूमते  रहे। हम लोग तीसरे  दिन  फॉल देखने  गये जोकि दार्जिलिंग  से करीब  3000 फीट  नीचे था ।  इस दृश्य  का बयान करना  एक  पेज  में असम्भव  सा है । बहुत  खूबसूरत  नजारा  लग  रहा था। यहाँ  पर दो  तीन  घंटे बिताने  के बाद चूँकि हम लोगों को सिक्किम  भी  जाना  था। सिक्किम  के लिए रवाना  हो  गये। रास्ते में छोटे  - छोटे  झरने  ,  हरी  - हरी  वादियाँ  ,  घुमावदार  सड़के तथा रास्ते में एक  इंजीनियरिंग  कालेज  बहुत  ही खूबसूरत  लग  रहा था।",pos
"मैं अपने माता - पिता  एवं भाई  बहन  के साथ राजधानी एक्सप्रेस  में बंगलौर  जा  रहे थे। राजधानी ट्रेन  में ऐसे भी सफर  बहुत  अच्छा लगता है। रास्ते भर खाने पीने के लिए पूछते रहते हैं और यदि ट्रेन  में अच्छे  लोग  मिल  जाते हैं तो सफर  का आनन्द  दुगना  हो  जाता है। हमारे कोच  में बढ़े ,  बच्चे ,  हमउम्र  सभी  लोग  थे ।  पेरेन्ट्स अपनी उम्र  के लोगों  के साथ बात कर  रहे थे। मेरे सामने की सीट  पर एक  लड़की अकेले  सफर  कर  रही थी जोकि मेरे शहर  की तथा मेरे घर  के पास ही रहती  थी। मैं उससे पहले  कभी  नहीं मिला  था। रास्ते भर हम लोग अपने स्कूल  कालेज  की बातें करते  रहे। स्कूल  में किस तरह  खेलते  थे। छोटी - छोटी बातें ,  यादें  जीवन  के सफर में किस प्रकार  आनन्द  देती  है। इस यात्रा  में मैंने प्राप्त  किया ।दूसरे  दिन  हम लोग बैंगलोर  पहुँच  गए। वहाँ  पर हम लोग  वृन्दावन गार्डेन भी गए  जोकि वहाँ  का प्रसिद्ध  गार्डेन है ।वहाँ  पर खूब  इन्ज्वाय किया  फिर हमलोग शॉपिंग काम्पलेक्स भी  गए । दूसरे  दिन  मैसूर  के लिए रवाना  हुए और वहाँ  का राज महल  एवं कई  स्थल  देखे । वहाँ  के सभी  स्थल  देखने योग्य  हैं । उसके बाद  हम लोग  गोवा  चले  गए जहाँ  पर समुद्र  का खूब  आनन्द  उठाया। वहाँ  से हमलोग मुंबई  लौटे । रास्ते में ट्रेन  टनलों  से होकर गुजर  रही थी। वहाँ  का नजारा  देखने योग्य  था । वहाँ  का नजारा  देखने योग्य था  ।",pos
"विश्व  में जिन सात  आश्चार्यों की बात कही  जाती है उनमें ताजमहल  का नाम  भी  सम्मिलित  है । प्रेम  का प्रतीक  आगरा  का ताजमहल  जिसे मुगल बादशाह  शाहजहाँ  ने मुमताज महल  की याद  मे बनवाया था। इमारत  की परिकल्पना  एवं बनावट  मुगल कालीन शिल्प  का एक  अद्भूत नमूना  है । ताजमहल  आगरा  में यमुना  नदी  के दाहिने तट  पर स्थित  है । सफेद  संगमरमर  से निर्मित  ताजमहल  का सौन्दर्य  चांदनी  रात  में सबसे ज्यादा  होता  है। ताजमहल  पूर्णिमा  की रात  चन्द्रमा  की किरणों  के साथ चमकता  दिखाई  देता है। इसके बाहर  बहुत  ऊँचा  और सुन्दर  दरवाजा  है । बुलन्द दरवाजे के नाम  से प्रसिद्ध  यह दरवाजा  सुन्दर  लाल  पत्थरों  से बना  है। इसकी गिनती  संसार  की सुन्दर  इमारतों  में की जाती है।  मुमताज महल  के कारण ही इसका नाम  ताजमहल  प्रसिद्ध  हुआ । यह अपूर्व  सुन्दर  स्मृति  भवन  आगरा  में यमुना  नदी  के तट  पर स्थित  है । इसमें प्रवेश  करने  के लिए एक  विशाल  पत्थर  से बने  दरवाजे से होकर जाना पड़ता है जिस पर पत्थर  से कुरान शरीफ लिखी  है। ताजमहल  जितना भव्य  दिखता  है उससे कहीं  ज्यादा  खूबसूरत  है । यहाँ  शरद  पूर्णिमा  की रात  ,  दूर  आसमान  में जब  चांदनी  बिखेरता  चांद  जब  ताजमहल  के ऊपर से गुजरता  है तो लाल  और हरे  रंग  के ये पत्थरों  की आभा  चांदनी  रात  में हीरे  सी हो  उठती है।",pos
"त्रिसूर  केरल  का केंद्रीय जिला  है । यह जिला  केरल  की सांस्कृतिक  राजधानी कहलाता  है। त्रिसूर  उत्तर  में पलक्कड़ से ,  पूर्व  में पलक्कड़ और कोयंबटूर  से ,  दक्षिण  में एर्नाकुलम  और इदुकी  जिलों से तथा पश्चिम  में अरब सागर  से जुड़ा हुआ है । त्रिसूर  का नाम  मलयालम  शब्द  त्रिस्सिवपेरुर से निकला  है जिसका अर्थ  होता है  शिव  का पवित्र  घर । प्राचीन काल  में इसे वृषभद्रीपुरम और तेन कैलाशम कहा  जाता था। त्रिसूर  जिले ने दक्षिण  भारत  के राजनैतिक  इतिहास  में महत्वपूर्ण  भूमिका  अदा की है। इस जिले का प्रारंभिक  राजनैतिक  इतिहास  संगम काल  के चेर वंश  से जुड़ा हुआ है जिन्होंने केरल  के बड़े हिस्से पर शासन  किया  था।",pos
"भारत  में घूमने - फिरने की हजारों  जगहें  हैं  पर मेरा सबसे पसंदीदा  स्थान  गोवा  है  मैं वहाँ  अपने दोस्तों  के साथ दो  बार  घूमने  गयी हूँ दोनों  बार  मुझे बहुत  ज्यादा  मजा  आया यूं तो दोस्तों  के साथ कहीं  भी जाने  का अनुभव  ही कुछ  खास  होता  है और जगह  जब गोवा  जैसी हो  तो मजा  कुछ  और  बढ़ जाता हैशायद  गोवा  की हवाओं  में ही कुछ  ऐसा  जादू है  कि वहाँ  पहुँचते  ही सारी  परेशानियाँ  गायब हो  जाती हैं पल  में मन  को शान्ति  सी लगती  है और  मस्ती का सोचकर  उसमें हलचल  भी होने  लगती है वहाँ  बहुत  कुछ करने  को है  आप शान्ति  से छुट्टी  बिताना  चाहें  या फिर मौजमस्ती  करना  चाहते  हैं , बीचों पर जाकर  खेलना  चाहते  हैं या नाईट क्लब में मजा करना  चाहते  हैंकिसी भी बात में गोवा  का मुकाबला  नहीं है यहाँ  आपको सब  कुछ प्राप्त  होगा  ,  गोवा  में हर  तरह  की सुविधाएं  उपलब्ध  हैं  गोवा  में छुट्टी  का मजा करने  के लिए बहुत  पैसे भी  नहीं लगते  हम आसानी से  २००० रुपयों  में अच्छी छुट्टी  गुजार  सकते  हैं गोवा  की शान  को शब्दों  में व्यक्त करना  कठिन  है  ,  इसलिए  मेरा विचार  है  कि जीवन  में एक  बार  भी गोवा  की सैर  जरूर  करनी  चाहिए",pos
"मेरा जन्म  पंजाब  के शहर  अमृतसर  में हुआ  था l अमृतसर  पंजाब  का महत्वपूर्ण  शहर  है l अमृतसर  की ज्यादातर  जनता  सिख  है  और दरबार साहिब या  "" गोल्डन टेम्पल ""  जो अमृतसर  में स्थित  है  वह सिखों  का सबसे धार्मिक  स्थान  है । मैं बचपन  से हर  साल  अमृतसर  जाता  हूँ और मेरी उधर की सबसे मनपसंद  चीज  है  उधर का खाना  l अमृतसर  का खाना  बहुत मशुर है  l अमृतसरी कुलचे ,  अमृतसरी मची और वहाँ  की लस्सी  का कोई मुकाबला  ही नहीं है  l अमृतसर  एक  बहुत  ऐतिहासिक  जगह  है  l १९१९ में जलियनवाला बाग  का हादसा  अमृतसर  में ही हुआ  था l अमृतसर  का मुख्य  उद्योग  है  पर्यटन   ,  कपड़ा और मेरे हिसाब  से खाना  l मुझे याद  है जब  मैं छोटा था  और अपने चाचा  से पूछा  कि अमृतसर  में लोग  क्या करते  हैं तो उन्होंने जवाब  दिया  कि  ""  आधे  लोग  खाना  बनाते  हैं और बाकी  आधे  खाना  खाते  हैं l ",pos
"टिक्की तो आपने खूब  खाई  होंगी ,  लेकिन नोएडा  के सेक्टर  - 18  मार्केट  में अगर आप एक  बार  काबुलीवाला शॉप की टिक्की खा  लेंगे ,  तो दूसरी  जगहों  को भूल  जाएंगे। टिक्की समेत देसी घी  से बनने वाले कई  दूसरे  व्यंजनों  को खाने  के लिए यहाँ  नोएडा  ही नहीं ,  ग्रेटर नोएडा ,  दिल्ली  ,  गाजियाबाद  और फरीदाबाद  से भी  लोग  आते  हैं। शुरू में  ही उन्होंने तय कर  लिया था कि कस्टमर को ऐसा  क्वॉलिटी फूड देंगे  जिसे खाकर  वे वाह - वाह  कर  उठें। यहाँ  सभी  सामान  देसी घी  से तैयार किया जाता है और क्वॉलिटी से कोई समझौता नहीं किया जाता। मन्नू दावा  करते  हैं कि अगर किसी को हमारी किसी चीज  का टेस्ट पसंद नहीं आता ,  तो उसे अपने पैसे वापस लेने की भी  छूट  है । काबुलीवाला शॉप में व्यंजनों  के दाम  दूसरी  दुकानों  से कुछ  ज्यादा हैं । टिक्की के अलावा यहां  गोलगप्पे ,  आलू  चाट  ,  दही भल्ले और राज कचौरी जैसे आइटम भी  ले  सकते हैं ,  लेकिन असली जलवा टिक्की का ही है ।",pos
"पराठे वाली गली  में पराठे कम गहराई  की छोटी  कढ़ाई में तल  के बनाए जाते हैं ,  कैलोरी  का ढेर लेकिन स्वाद  एकदम  टकाटक। अपने को तो नींबू  का पराठा  भा  गया ,  बहुत ही  लजीज  और अलग स्वाद  का था । और तरूण के अनुसार (पराठे वाली गली  के लिए अपना गाईड वही था ) रबड़ी के पराठे पूरी  दिल्ली  में सिर्फ  परांठे वाली गली  में ही मिलते  हैं। अब अपन ने कहीं और  खाए  नहीं और न ही देखे  ,  इसलिए  मान  ली उसकी बात  !  !    परांठे निपटा  के बढ़िया टकाटक लस्सी  से प्यास  बुझाई गई। अब  साढ़े आठ का समय हो रहा था  इसलिए  ब्लॉगर एण्ड खान पान मीट बर्खास्त की गई ,  सभी के चेहरों पर मुस्कान  और तृप्ति  के भाव  थे । ",pos
